molecule_chembl_id,canonical_smiles,standard_value
CHEMBL1170445,N[C@]1(CNC(=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]cc(Cl)c23)C1,350.0
CHEMBL1170262,N#Cc1c[nH]c2ncnc(N3CC[C@](N)(CNC(=O)c4ccc(Cl)cc4)C3)c12,6340.0
CHEMBL1170261,CCc1c[nH]c2ncnc(N3CC[C@](N)(CNC(=O)c4ccc(F)cc4)C3)c12,650.0
CHEMBL1169610,N[C@]1(CNC(=O)c2ccc(F)cc2)CCN(c2ncnc3[nH]cc(Cl)c23)C1,360.0
CHEMBL1171647,CCc1c[nH]c2ncnc(N3CC[C@](N)(CNC(=O)c4ccc(F)cc4F)C3)c12,310.0
CHEMBL1171994,Cc1c[nH]c2ncnc(N3CC[C@](N)(CNC(=O)c4ccc(F)cc4)C3)c12,1460.0
CHEMBL1171993,N#Cc1c[nH]c2ncnc(N3CC[C@](N)(CNC(=O)c4ccc(F)cc4)C3)c12,5740.0
CHEMBL1171673,Cc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)c4ccc(F)cc4)C3)c12,7.4
CHEMBL1171672,Cc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)c4cccc(F)c4)C3)c12,38.0
CHEMBL1171841,CC(=O)NCC1(N)CCN(c2ncnc3[nH]cc(C)c23)C1,765.0
CHEMBL1171842,Cc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)c4ccccc4)C3)c12,62.0
CHEMBL1171501,Cc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)c4ccccc4F)C3)c12,44.0
CHEMBL1173384,Cc1c[nH]c2ncnc(N3CCC(N)(CNC=O)C3)c12,160.0
CHEMBL1171299,Cc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)Cl)C3)c12,58.0
CHEMBL1171485,Cc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)C(F)(F)F)C3)c12,61.0
CHEMBL1171840,Cc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)Oc4ccccc4)C3)c12,16.0
CHEMBL1173306,Cc1c[nH]c2ncnc(N3CC[C@@H](NCc4ccccc4)C3)c12,2400.0
CHEMBL1173305,CCN[C@@H]1CCN(c2ncnc3[nH]cc(C)c23)C1,1900.0
CHEMBL1173304,Cc1c[nH]c2ncnc(N3CC[C@@H](NC(=O)Nc4ccccc4)C3)c12,700.0
CHEMBL1173697,Cc1c[nH]c2ncnc(N3CC[C@@H](NS(=O)(=O)c4ccccc4)C3)c12,600.0
CHEMBL1173696,Cc1c[nH]c2ncnc(N3CC[C@@H](NS(C)(=O)=O)C3)c12,4000.0
CHEMBL1170238,Cc1c[nH]c2ncnc(N3CC[C@@H](NC(=O)c4ccccc4)C3)c12,700.0
CHEMBL1173351,CC(=O)N[C@@H]1CCN(c2ncnc3[nH]cc(C)c23)C1,10000.0
CHEMBL1173350,Clc1c[nH]c2ncnc(N3CCC4(CCNCC4)C3)c12,4.0
CHEMBL1173349,NC1CCCN(c2ncnc3[nH]cc(Cl)c23)C1,200.0
CHEMBL1173273,Cc1c[nH]c2ncnc(N3CC[C@@H](N)C3)c12,180.0
CHEMBL1173272,N[C@@H]1CCN(c2ncnc3[nH]cc(Cl)c23)C1,68.0
CHEMBL2021603,Cc1c[nH]c2ncnc(N3CC[C@H](N)C3)c12,240.0
CHEMBL476124,NC(=O)c1sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[n+]1[O-],100000.0
CHEMBL1222044,NC(=O)c1sc2c([N+](=O)[O-])cc(SC(F)(F)F)cc2[n+]1[O-],100000.0
CHEMBL225519,O=C1NCCc2[nH]c(-c3ccncc3)cc21,10000.0
CHEMBL1242977,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1,8000.0
CHEMBL1243200,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Nc3ccccc3)cc2)n1,1000.0
CHEMBL1243326,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nnc(-c4ccc(F)cc4)c4ccccc34)cc2)n1,25000.0
CHEMBL34704,N#CC(=C(/N)Sc1ccccc1N)/C(C#N)=C(\N)Sc1ccccc1N,60000.0
CHEMBL1254859,CCc1ccc(OC(C)=O)c(Cc2cc(CCCl)ccc2OC(C)=O)c1,25000.0
CHEMBL1254114,CCCc1cc(-c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)cc2c(C)n[nH]c12,1000.0
CHEMBL1254115,CC(C)(C)n1nc(Cc2cccc(I)c2)c2c(N)ncnc21,10000.0
CHEMBL1254209,COc1ccccc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,22000.0
CHEMBL1258329,N[C@H](Cc1ccccc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,884.0
CHEMBL1258330,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,20.0
CHEMBL1258441,N#Cc1ccc(C[C@@H](N)C(=O)N2CCN(c3ncnc4ccccc34)CC2)cc1,284.0
CHEMBL1258442,N[C@H](Cc1ccc(F)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,118.0
CHEMBL1258550,COc1ccc(C[C@@H](N)C(=O)N2CCN(c3ncnc4ccccc34)CC2)cc1,150.0
CHEMBL1258551,Cc1ccc(C[C@@H](N)C(=O)N2CCN(c3ncnc4ccccc34)CC2)cc1,74.0
CHEMBL1258662,N[C@H](Cc1ccc(Br)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,30.0
CHEMBL1258663,N[C@H](Cc1ccccc1Cl)C(=O)N1CCN(c2ncnc3ccccc23)CC1,2346.0
CHEMBL1258778,N[C@H](Cc1cccc(Cl)c1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,595.0
CHEMBL1258779,N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ncnc3ccccc23)CC1,142.0
CHEMBL1258898,N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,51.0
CHEMBL1258899,N[C@H](Cc1ccc(F)c(F)c1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,81.0
CHEMBL1257163,N[C@H](Cc1ccc(C(F)(F)F)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,95.0
CHEMBL1257164,N[C@H](Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,2883.0
CHEMBL1257280,N[C@H](Cc1cc(F)cc(F)c1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,690.0
CHEMBL1257281,COc1cc(C[C@@H](N)C(=O)N2CCN(c3ncnc4ccccc34)CC2)cc(OC)c1,838.0
CHEMBL1257401,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3cc(F)ccc23)CC1,30.0
CHEMBL1257510,Cc1cccc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c12,100.0
CHEMBL1257511,Cc1ccc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c2c1,54.0
CHEMBL1257628,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3ccc(-c4cn[nH]c4)cc23)CC1,80.0
CHEMBL1257629,Nc1ccc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c2c1,43.0
CHEMBL1257751,CNc1ccc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c2c1,98.0
CHEMBL1257752,CN(C)c1ccc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c2c1,536.0
CHEMBL1257873,CC(=O)Nc1ccc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c2c1,868.0
CHEMBL2021429,CNS(=O)(=O)c1ccc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c2c1,174.0
CHEMBL1257985,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3ccc(-c4ccccc4)cc23)CC1,809.0
CHEMBL1257986,CC(C)(C)c1ccc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c2c1,1460.0
CHEMBL1258101,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccnc3ccccc23)CC1,46.0
CHEMBL1258102,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2cnnc3ccccc23)CC1,21233.0
CHEMBL1258215,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccnc3ccnn23)CC1,3321.0
CHEMBL1258216,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3cc[nH]c23)CC1,114.0
CHEMBL1258331,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccnc3[nH]ccc23)CC1,8.0
CHEMBL1258332,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2cnc3ccccn23)CC1,8122.0
CHEMBL1258443,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccncn2)CC1,22920.0
CHEMBL1258444,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccnc3cc[nH]c23)CC1,2048.0
CHEMBL1258552,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,5.0
CHEMBL1258553,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]ncc23)CC1,104.0
CHEMBL1258664,Cc1c[nH]c2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c12,1.0
CHEMBL1258665,CCc1c[nH]c2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c12,2.0
CHEMBL1258780,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]cc(C4CC4)c23)CC1,2.0
CHEMBL1258781,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]cc(Cl)c23)CC1,1.0
CHEMBL1236822,NC[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,5.0
CHEMBL1258900,Cc1c[nH]c2ncnc(N3CCN(C(=O)[C@H](CN)Cc4ccc(Cl)cc4)CC3)c12,2.0
CHEMBL1257165,CNC[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,18.0
CHEMBL1257166,CN(C)C[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,88.0
CHEMBL1257282,Cc1c[nH]c2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(F)cc4)CC3)c12,3.0
CHEMBL1257283,Cc1c[nH]c2ncnc(N3CCN(C(=O)[C@H](N)C4Cc5ccccc5C4)CC3)c12,30.0
CHEMBL1257402,NC[C@@H](C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,2.0
CHEMBL1257403,NC[C@@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,63.0
CHEMBL1257512,NC[C@@H](C(=O)N1CCN(c2ncnc3[nH]cc(Cl)c23)CC1)c1ccc(Cl)c(Cl)c1,2.0
CHEMBL1257513,CC(C)c1ccc(C[C@@H](CN)C(=O)N2CCN(c3ncnc4[nH]ccc34)CC2)cc1,604.0
CHEMBL1255592,Cc1ccc2c(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)ncnc2c1,3203.0
CHEMBL1258910,Cc1ccc(-c2nc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,5.74
CHEMBL1258911,Cc1nc(N)nc2c1nc(-c1cc[nH]n1)c(=O)n2C1CCOCC1,68.0
CHEMBL1257177,COc1ccc(-c2nc3c(C)nc(N)nc3n([C@H]3CC[C@H](O)CC3)c2=O)cn1,14.3
CHEMBL1257178,Cc1ccc(-c2nc3c(C)nc(N)nc3n(C3CCOCC3)c2=O)cn1,25.0
CHEMBL1257295,Cc1ccc(-c2nc3c(C)nc(N)nc3n([C@H]3CC[C@H](O)CC3)c2=O)cn1,5.7
CHEMBL1258913,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,10000.0
CHEMBL1270399,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,10.0
CHEMBL1272116,CC(C)c1n[nH]c(Cl)c1-c1ccnc(Nc2ccc(N3CCC(N(C)C)CC3)cn2)n1,10000.0
CHEMBL1272171,CC(C)c1n[nH]c(C(F)(F)F)c1-c1ccnc(Nc2ccc(N3CCC(N(C)C)CC3)cn2)n1,10000.0
CHEMBL1270230,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,10000.0
CHEMBL1271447,O=S(=O)(Nc1nc(NCCc2ccccc2)nc2c1CN(Cc1ccccc1)CC2)c1ccc2ccccc2c1,8500.0
CHEMBL1270331,Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(NCCc2ccccc2)nc2c1CN(Cc1ccccc1)CC2,30000.0
CHEMBL1632369,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3c2CSC3)CC1,22.0
CHEMBL1632370,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3c2CS(=O)(=O)C3)CC1,52.0
CHEMBL1632371,CC1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c21,4.0
CHEMBL1632372,CCC1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c21,7.0
CHEMBL1632373,C[C@@H]1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c21,1.0
CHEMBL1632374,C[C@H]1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c21,260.0
CHEMBL1632375,C[C@@H]1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)c(F)c4)CC3)c21,2.0
CHEMBL1632376,C[C@@H]1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(F)cc4)CC3)c21,11.0
CHEMBL1632377,C[C@@H]1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(F)c(F)c4)CC3)c21,4.0
CHEMBL1235979,C[C@@H]1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4c[nH]c5ccccc45)CC3)c21,22.0
CHEMBL1632378,C[C@@H]1OCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c21,7.0
CHEMBL1632379,C[C@@H]1SCc2ncnc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)C4(N)CC4)CC3)c21,42.0
CHEMBL1632380,CC(C)NCC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3c2[C@H](C)SC3)CC1,3.0
CHEMBL1632381,C[C@@H]1SCc2ncnc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)CN4CCCC4)CC3)c21,3.0
CHEMBL1632382,Cc1ccc(CC(CNC(C)C)C(=O)N2CCN(c3ncnc4c3[C@H](C)SC4)CC2)cc1,3.0
CHEMBL1632368,CC(C)NCC(Cc1ccc(Cl)c(F)c1)C(=O)N1CCN(c2ncnc3c2[C@H](C)SC3)CC1,2.0
CHEMBL1632383,CC(C)NCC(Cc1ccc(F)c(F)c1)C(=O)N1CCN(c2ncnc3c2[C@H](C)SC3)CC1,10.0
CHEMBL1632384,CC(C)NC[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3c2[C@H](C)SC3)CC1,1.0
CHEMBL1632385,CC(C)NC[C@@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3c2[C@H](C)SC3)CC1,127.0
CHEMBL1632386,C[C@@H]1SCc2ncnc(N3CCN(C(=O)C(Cc4ccc(Cl)c(F)c4)CC4(N)CC4)CC3)c21,3.0
CHEMBL1632387,C[C@@H]1SCc2ncnc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)CC(C)(C)N)CC3)c21,6.0
CHEMBL1632388,C[C@@H]1SCc2ncnc(N3CCN(C(=O)C(Cc4ccc(Cl)c(F)c4)CC(C)(C)N)CC3)c21,7.0
CHEMBL1632389,Cc1ccc(CC(CNC(C)C)C(=O)N2CCN(c3ncnc4c3[C@H](C)OC4)CC2)cc1,16.0
CHEMBL1632390,CC(C)NCC(Cc1ccc(Cl)c(F)c1)C(=O)N1CCN(c2ncnc3c2[C@H](C)OC3)CC1,6.0
CHEMBL1632391,CC(C)NC[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3c2[C@H](C)OC3)CC1,3.0
CHEMBL1632392,C[C@@H]1OCc2ncnc(N3CCN(C(=O)C(Cc4ccc(Cl)c(F)c4)CC(C)(C)N)CC3)c21,18.0
CHEMBL1650533,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl,100.0
CHEMBL1650545,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl,100.0
CHEMBL1650551,Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,100.0
CHEMBL1684800,COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)c2N)cc1,4.72
CHEMBL1688215,Nc1nccc(-c2ccc3c(N)n[nH]c3c2)n1,10000.0
CHEMBL1448,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,59400.0
CHEMBL1760758,CCOCCN(C[C@@H](O)CN1CCCC2(CCN(c3ncnc4[nH]cc(C)c34)CC2)C1)S(=O)(=O)c1c(C)cccc1C,41.0
CHEMBL1760759,CCOCCN(C[C@@H](O)CN1CCCC2(CCN(c3ncnc4[nH]cc(C)c34)C2)C1)S(=O)(=O)c1c(C)cccc1C,2.0
CHEMBL1760760,CCOCCN(C[C@@H](O)CN1CCC2(CCN(c3ncnc4[nH]nc(C)c34)C2)C1)S(=O)(=O)c1c(C)cccc1C,17.0
CHEMBL1760761,CCOCCN(C[C@@H](O)CN1CCCC2(CCN(c3ncnc4[nH]nc(C)c34)C2)C1)S(=O)(=O)c1c(C)cccc1C,21.0
CHEMBL1760762,CCOCCN(C[C@@H](O)CN1CCCC2(CCN(c3ncnc4ccccc34)C2)C1)S(=O)(=O)c1c(C)cccc1C,38.0
CHEMBL1760763,CCOCCN(C[C@@H](O)CN1CCCC2(CCN(c3ncncc3C3CC3)C2)C1)S(=O)(=O)c1c(C)cccc1C,12.0
CHEMBL1760764,CCOCCN(C[C@@H](O)CN1CCCC2(CCN(c3ncnc(N)c3C3CC3)C2)C1)S(=O)(=O)c1c(C)cccc1C,12.0
CHEMBL1760765,Cc1cccc(C)c1S(=O)(=O)N1CCC[C@H]1[C@@H](O)CN1CCC[C@@]2(CCN(c3ncnc(N)c3C3CC3)C2)C1,9.0
CHEMBL1760766,Cc1cccc(C)c1S(=O)(=O)N1CCC[C@H]1[C@H](O)CN1CCC[C@@]2(CCN(c3ncnc(N)c3C3CC3)C2)C1,250.0
CHEMBL1760767,Cc1cccc(C)c1S(=O)(=O)N1CCC[C@@H]1[C@@H](O)CN1CCC[C@@]2(CCN(c3ncnc(N)c3C3CC3)C2)C1,19.0
CHEMBL1760768,Cc1cccc(C)c1S(=O)(=O)NC[C@@H](O)CN1CCC[C@@]2(CCN(c3ncnc(N)c3C3CC3)C2)C1,4.0
CHEMBL1760769,Cc1ccccc1S(=O)(=O)NC[C@@H](O)CN1CCC[C@@]2(CCN(c3ncnc(N)c3C3CC3)C2)C1,9.0
CHEMBL1760770,Nc1ncnc(N2CC[C@@]3(CCCN(C[C@H](O)CNS(=O)(=O)c4ccccc4F)C3)C2)c1C1CC1,81.0
CHEMBL1760771,Nc1ncnc(N2CC[C@@]3(CCCN(C[C@H](O)CNS(=O)(=O)c4ccccc4Cl)C3)C2)c1C1CC1,9.0
CHEMBL1760772,Nc1ncnc(N2CC[C@@]3(CCCN(C[C@H](O)CNS(=O)(=O)c4ccccc4Br)C3)C2)c1C1CC1,17.0
CHEMBL1760773,Cc1cc(F)ccc1S(=O)(=O)NC[C@@H](O)CN1CCC[C@@]2(CCN(c3ncnc(N)c3C3CC3)C2)C1,8.0
CHEMBL1760774,Cc1ccc(S(=O)(=O)NC[C@@H](O)CN2CCC[C@@]3(CCN(c4ncnc(N)c4C4CC4)C3)C2)c(C)c1,160.0
CHEMBL1760775,Cc1ccncc1S(=O)(=O)NC[C@@H](O)CN1CCC[C@@]2(CCN(c3ncnc(N)c3C3CC3)C2)C1,1100.0
CHEMBL1760776,Cc1noc(C)c1S(=O)(=O)NC[C@@H](O)CN1CCC[C@@]2(CCN(c3ncnc(N)c3C3CC3)C2)C1,3.0
CHEMBL1761090,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3c(ccc4[nH]ncc34)O2)C1)S(=O)(=O)c1c(C)cccc1C,9.0
CHEMBL1761089,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc4c(cc3O2)CNC4=O)C1)S(=O)(=O)c1c(C)cccc1C,10.0
CHEMBL1761088,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(C(N)=O)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,26.0
CHEMBL1761085,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,40.0
CHEMBL1761084,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,70.0
CHEMBL1761087,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(C#N)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,170.0
CHEMBL1761086,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(F)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,180.0
CHEMBL1761072,Cc1noc(C)c1S(=O)(=O)N(CCOC(C)C)C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1,300.0
CHEMBL1761083,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,300.0
CHEMBL1761082,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1C,500.0
CHEMBL1761071,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,1000.0
CHEMBL1761077,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1Cl,1000.0
CHEMBL1761073,CCCCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,1100.0
CHEMBL1761081,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1C(F)(F)F,1300.0
CHEMBL1761069,COCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,2100.0
CHEMBL1761067,COCCN(CC(O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,3400.0
CHEMBL1761068,Cc1noc(C)c1S(=O)(=O)N(Cc1ccccc1)CC(O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1,3900.0
CHEMBL1761074,Cc1noc(C)c1S(=O)(=O)N(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)C1CCCCC1,4000.0
CHEMBL1761080,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1C#N,4400.0
CHEMBL1761079,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1F,6200.0
CHEMBL1761070,COCCN(C[C@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,22800.0
CHEMBL1761075,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1cccc(Cl)c1,20000.0
CHEMBL1761078,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1OC,20000.0
CHEMBL1761076,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccc(Cl)cc1,25000.0
CHEMBL1765740,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,10000.0
CHEMBL1773588,CC(=O)Nc1nc2ccc(-c3ccnc(NCc4ccccc4)n3)cc2s1,5000.0
CHEMBL1773572,CC(=O)Nc1nc2ccc(-c3ccnc(NC(C)(C)c4ccccc4)n3)cc2s1,2800.0
CHEMBL1773574,COc1ccc(S(=O)(=O)Nc2nccc(-c3ccc4nc(NC(C)=O)sc4c3)n2)cc1,2500.0
CHEMBL1773575,COc1ccc(S(=O)(=O)N(C)c2nccc(-c3ccc4nc(NC(C)=O)sc4c3)n2)cc1,336.0
CHEMBL1773576,CCN(c1nccc(-c2ccc3nc(NC(C)=O)sc3c2)n1)S(=O)(=O)c1ccc(OC)cc1,305.0
CHEMBL1773577,CC(=O)Nc1nc2ccc(-c3ccnc(NS(=O)(=O)c4ccccc4F)n3)cc2s1,4010.0
CHEMBL1773578,CC(=O)Nc1nc2ccc(-c3ccnc(N(C)S(=O)(=O)c4ccccc4F)n3)cc2s1,676.0
CHEMBL1773579,CC(=O)Nc1nc2ccc(-c3ccnc(NS(=O)(=O)c4cccc(F)c4)n3)cc2s1,5000.0
CHEMBL1773580,CC(=O)Nc1nc2ccc(-c3ccnc(NS(=O)(=O)c4ccc(F)cc4)n3)cc2s1,5000.0
CHEMBL1773581,CC(=O)Nc1nc2ccc(-c3ccnc(NS(=O)(=O)c4ccc(C)cc4)n3)cc2s1,1260.0
CHEMBL1773582,CC(=O)Nc1nc2ccc(-c3ccnc(N(C)S(=O)(=O)c4ccc(C)cc4)n3)cc2s1,334.0
CHEMBL1773558,COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nc(NC(C)=O)sc4c3)ccn2)cc1,33.0
CHEMBL1773599,COc1ccc(S(=O)(=O)Nc2cncc(-c3ccc4nc(NC(C)=O)sc4c3)c2)cc1,103.0
CHEMBL1773600,COc1ccc(S(=O)(=O)Nc2cncc(-c3ccc4nc(NC(C)=O)sc4c3)n2)cc1,739.0
CHEMBL1773601,COc1ccc(S(=O)(=O)Nc2cccc(-c3ccc4nc(NC(C)=O)sc4c3)c2)cc1,1160.0
CHEMBL1773602,COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nc(NC(C)=O)sc4c3)cnc2C#N)cc1,757.0
